WavLow(micr), WavUpp(micr), WavC(micr), BinnedNoise(ppm), Npix
3.819525480885691771e+00 3.830530144484546096e+00 3.823193702085309731e+00 2.163481488410719678e+01 1.000000000000000000e+00
3.830530144484546096e+00 3.841534808083400421e+00 3.837866586883782460e+00 2.176887272831460862e+01 1.000000000000000000e+00
3.841534808083400421e+00 3.848871250482636786e+00 3.845203029283018825e+00 2.192037901511171327e+01 1.000000000000000000e+00
3.848871250482636786e+00 3.859875914081491111e+00 3.852539471682254746e+00 2.208460925861273694e+01 1.000000000000000000e+00
3.859875914081491111e+00 3.870880577680345436e+00 3.867212356480727475e+00 2.225409329285138682e+01 1.000000000000000000e+00
3.870880577680345436e+00 3.881885241279199761e+00 3.874548798879963396e+00 2.239882112405463133e+01 1.000000000000000000e+00
3.881885241279199761e+00 3.892889904878054530e+00 3.889221683678436126e+00 2.253699726241629619e+01 1.000000000000000000e+00
3.892889904878054530e+00 3.903894568476908411e+00 3.896558126077672490e+00 2.267089908728214098e+01 1.000000000000000000e+00
3.903894568476908411e+00 3.914899232075763180e+00 3.911231010876144776e+00 2.278937869528152760e+01 1.000000000000000000e+00
3.914899232075763180e+00 3.922235674474999101e+00 3.918567453275381141e+00 2.291659384891814000e+01 1.000000000000000000e+00
3.922235674474999101e+00 3.933240338073853870e+00 3.925903895674617505e+00 2.305661949872764893e+01 1.000000000000000000e+00
3.933240338073853870e+00 3.944245001672707751e+00 3.940576780473089791e+00 2.321903194294661787e+01 1.000000000000000000e+00
3.944245001672707751e+00 3.955249665271562520e+00 3.947913222872326156e+00 2.338395316174021943e+01 1.000000000000000000e+00
3.955249665271562520e+00 3.966254328870416845e+00 3.962586107670798885e+00 2.353276062583289274e+01 1.000000000000000000e+00
3.966254328870416845e+00 3.973590771269653210e+00 3.969922550070034806e+00 2.365995143048018079e+01 1.000000000000000000e+00
3.973590771269653210e+00 3.984595434868507091e+00 3.977258992469271170e+00 2.380984584725107212e+01 1.000000000000000000e+00
3.984595434868507091e+00 3.995600098467361860e+00 3.991931877267743456e+00 2.396731777145642184e+01 1.000000000000000000e+00
3.995600098467361860e+00 4.002936540866597781e+00 3.999268319666979821e+00 2.412379116706213722e+01 1.000000000000000000e+00
4.002936540866597781e+00 4.013941204465451662e+00 4.006604762066215741e+00 2.424377384004688096e+01 1.000000000000000000e+00
4.013941204465451662e+00 4.024945868064306431e+00 4.021277646864688471e+00 2.436356678374664142e+01 1.000000000000000000e+00
4.024945868064306431e+00 4.035950531663161200e+00 4.028614089263924392e+00 2.449212963388768216e+01 1.000000000000000000e+00
4.035950531663161200e+00 4.046955195262015081e+00 4.043286974062397121e+00 2.464438105912366339e+01 1.000000000000000000e+00
4.046955195262015081e+00 4.054291637661251002e+00 4.050623416461633042e+00 2.487412468555369571e+01 1.000000000000000000e+00
4.054291637661251002e+00 4.065296301260106659e+00 4.057959858860869851e+00 2.515493386737144377e+01 1.000000000000000000e+00
4.065296301260106659e+00 4.076300964858960540e+00 4.072632743659342580e+00 2.549324123695670963e+01 1.000000000000000000e+00
4.076300964858960540e+00 4.083637407258196461e+00 4.079969186058578501e+00 2.567340722496928862e+01 1.000000000000000000e+00
4.083637407258196461e+00 4.094642070857050342e+00 4.087305628457814421e+00 2.577524556759765062e+01 1.000000000000000000e+00
4.094642070857050342e+00 4.105646734455905111e+00 4.101978513256287151e+00 2.579844256775616884e+01 1.000000000000000000e+00
4.105646734455905111e+00 4.112983176855141920e+00 4.109314955655523072e+00 2.587225856740654706e+01 1.000000000000000000e+00
4.112983176855141920e+00 4.123987840453995801e+00 4.116651398054759881e+00 2.596281911217308291e+01 1.000000000000000000e+00
4.123987840453995801e+00 4.134992504052850570e+00 4.131324282853232610e+00 2.606897634206107384e+01 1.000000000000000000e+00
4.134992504052850570e+00 4.142328946452086491e+00 4.138660725252468531e+00 2.617444534411780666e+01 1.000000000000000000e+00
4.142328946452086491e+00 4.153333610050941260e+00 4.145997167651704451e+00 2.630816219592104588e+01 1.000000000000000000e+00
4.153333610050941260e+00 4.164338273649795141e+00 4.160670052450177181e+00 2.647068394779529399e+01 1.000000000000000000e+00
4.164338273649795141e+00 4.171674716049031062e+00 4.168006494849413102e+00 2.666523846842605749e+01 1.000000000000000000e+00
4.171674716049031062e+00 4.182679379647886719e+00 4.175342937248649910e+00 2.683720755170109484e+01 1.000000000000000000e+00
4.182679379647886719e+00 4.193684043246740600e+00 4.190015822047122640e+00 2.698699505262065301e+01 1.000000000000000000e+00
4.193684043246740600e+00 4.201020485645976521e+00 4.197352264446358561e+00 2.713815323141204416e+01 1.000000000000000000e+00
4.201020485645976521e+00 4.208356928045212442e+00 4.204688706845594481e+00 2.728280748128425159e+01 1.000000000000000000e+00
4.208356928045212442e+00 4.219361591644067211e+00 4.212025149244831290e+00 2.742062319045872698e+01 1.000000000000000000e+00
4.219361591644067211e+00 4.230366255242921980e+00 4.226698034043303132e+00 2.754304284872506514e+01 1.000000000000000000e+00
4.230366255242921980e+00 4.237702697642157901e+00 4.234034476442539940e+00 2.767476566749191136e+01 1.000000000000000000e+00
4.237702697642157901e+00 4.248707361241011782e+00 4.241370918841775861e+00 2.781787484780781483e+01 1.000000000000000000e+00
4.248707361241011782e+00 4.259712024839866551e+00 4.256043803640248591e+00 2.798092625298117397e+01 1.000000000000000000e+00
4.259712024839866551e+00 4.267048467239103360e+00 4.263380246039484511e+00 2.816188635250406236e+01 1.000000000000000000e+00
4.267048467239103360e+00 4.278053130837957241e+00 4.270716688438721320e+00 2.836819805035914399e+01 1.000000000000000000e+00
4.278053130837957241e+00 4.289057794436811122e+00 4.285389573237193162e+00 2.874591064633016657e+01 1.000000000000000000e+00
4.289057794436811122e+00 4.296394236836047931e+00 4.292726015636429970e+00 2.919192036452880501e+01 1.000000000000000000e+00
4.296394236836047931e+00 4.303730679235284740e+00 4.300062458035665891e+00 2.971125708171986091e+01 1.000000000000000000e+00
4.303730679235284740e+00 4.314735342834138621e+00 4.307398900434902700e+00 2.987776935039114079e+01 1.000000000000000000e+00
4.314735342834138621e+00 4.325740006432992502e+00 4.322071785233374541e+00 3.002094063631193066e+01 1.000000000000000000e+00
4.325740006432992502e+00 4.333076448832229310e+00 4.329408227632611350e+00 3.048635287884250644e+01 1.000000000000000000e+00
4.333076448832229310e+00 4.340412891231465231e+00 4.336744670031847271e+00 3.125569354834541969e+01 1.000000000000000000e+00
4.340412891231465231e+00 4.351417554830320000e+00 4.344081112431083191e+00 3.215456286493041205e+01 1.000000000000000000e+00
4.351417554830320000e+00 4.362422218429173881e+00 4.358753997229555921e+00 3.225729173367150793e+01 1.000000000000000000e+00
4.362422218429173881e+00 4.369758660828410690e+00 4.366090439628792730e+00 3.267784154481037717e+01 1.000000000000000000e+00
4.369758660828410690e+00 4.377095103227646611e+00 4.373426882028028650e+00 3.342804351077725045e+01 1.000000000000000000e+00
4.377095103227646611e+00 4.388099766826501380e+00 4.380763324427264571e+00 3.343796798097306322e+01 1.000000000000000000e+00
4.388099766826501380e+00 4.399104430425355261e+00 4.395436209225737301e+00 3.309041019159419506e+01 1.000000000000000000e+00
4.399104430425355261e+00 4.406440872824591182e+00 4.402772651624973221e+00 3.225135999959501021e+01 1.000000000000000000e+00
4.406440872824591182e+00 4.413777315223827991e+00 4.410109094024210030e+00 3.194808965670598155e+01 1.000000000000000000e+00
4.413777315223827991e+00 4.424781978822682760e+00 4.417445536423445951e+00 3.185298533936121501e+01 1.000000000000000000e+00
4.424781978822682760e+00 4.435786642421536641e+00 4.432118421221918680e+00 3.199901209889911513e+01 1.000000000000000000e+00
4.435786642421536641e+00 4.443123084820772561e+00 4.439454863621154601e+00 3.222833478397259199e+01 1.000000000000000000e+00
4.443123084820772561e+00 4.450459527220009370e+00 4.446791306020391410e+00 3.252565366695297655e+01 1.000000000000000000e+00
4.450459527220009370e+00 4.461464190818864139e+00 4.454127748419627331e+00 3.324864417845611797e+01 1.000000000000000000e+00
4.461464190818864139e+00 4.472468854417718020e+00 4.468800633218100060e+00 3.408956520623527098e+01 1.000000000000000000e+00
4.472468854417718020e+00 4.479805296816953941e+00 4.476137075617335981e+00 3.509143305402191260e+01 1.000000000000000000e+00
4.479805296816953941e+00 4.487141739216190750e+00 4.483473518016572790e+00 3.553918821736771605e+01 1.000000000000000000e+00
4.487141739216190750e+00 4.494478181615426671e+00 4.490809960415808710e+00 3.583577445168126729e+01 1.000000000000000000e+00
4.494478181615426671e+00 4.505482845214281440e+00 4.498146402815044631e+00 3.657370205950498843e+01 1.000000000000000000e+00
4.505482845214281440e+00 4.516487508813135321e+00 4.512819287613517361e+00 3.718662279376222557e+01 1.000000000000000000e+00
4.516487508813135321e+00 4.523823951212371242e+00 4.520155730012753281e+00 3.764084416839302349e+01 1.000000000000000000e+00
4.523823951212371242e+00 4.531160393611608050e+00 4.527492172411990090e+00 3.755366542075668690e+01 1.000000000000000000e+00
4.531160393611608050e+00 4.538496836010844859e+00 4.534828614811226011e+00 3.717101487052413233e+01 1.000000000000000000e+00
4.538496836010844859e+00 4.549501499609698740e+00 4.542165057210462820e+00 3.613784714017943145e+01 1.000000000000000000e+00
4.549501499609698740e+00 4.560506163208552621e+00 4.556837942008934661e+00 3.564370737079866558e+01 1.000000000000000000e+00
4.560506163208552621e+00 4.567842605607789430e+00 4.564174384408171470e+00 3.551899513397910368e+01 1.000000000000000000e+00
4.567842605607789430e+00 4.575179048007025351e+00 4.571510826807407391e+00 3.607508835705795036e+01 1.000000000000000000e+00
4.575179048007025351e+00 4.582515490406262160e+00 4.578847269206643311e+00 3.679604413456515744e+01 1.000000000000000000e+00
4.582515490406262160e+00 4.593520154005116041e+00 4.586183711605880120e+00 3.777436686542808530e+01 1.000000000000000000e+00
4.593520154005116041e+00 4.604524817603970810e+00 4.600856596404352850e+00 3.888545847706613756e+01 1.000000000000000000e+00
4.604524817603970810e+00 4.611861260003206731e+00 4.608193038803588770e+00 4.011961134408306151e+01 1.000000000000000000e+00
4.611861260003206731e+00 4.619197702402443539e+00 4.615529481202824691e+00 4.006171555395625461e+01 1.000000000000000000e+00
4.619197702402443539e+00 4.626534144801679460e+00 4.622865923602061500e+00 3.973380135629369647e+01 1.000000000000000000e+00
4.626534144801679460e+00 4.637538808400533341e+00 4.630202366001297420e+00 3.896888122776199026e+01 1.000000000000000000e+00
4.637538808400533341e+00 4.648543471999388110e+00 4.644875250799770150e+00 3.882085200412812043e+01 1.000000000000000000e+00
4.648543471999388110e+00 4.655879914398624031e+00 4.652211693199006071e+00 3.909483896001969327e+01 1.000000000000000000e+00
4.655879914398624031e+00 4.663216356797860840e+00 4.659548135598241991e+00 3.906715466238245682e+01 1.000000000000000000e+00
4.663216356797860840e+00 4.670552799197096761e+00 4.666884577997478800e+00 3.892127800898094137e+01 1.000000000000000000e+00
4.670552799197096761e+00 4.677889241596332681e+00 4.674221020396714721e+00 3.848673096176629116e+01 1.000000000000000000e+00
4.677889241596332681e+00 4.688893905195186562e+00 4.681557462795950642e+00 3.852320671528229923e+01 1.000000000000000000e+00
4.688893905195186562e+00 4.699898568794042220e+00 4.696230347594423371e+00 3.901113699254269562e+01 1.000000000000000000e+00
4.699898568794042220e+00 4.707235011193278140e+00 4.703566789993660180e+00 3.985363896386299132e+01 1.000000000000000000e+00
4.707235011193278140e+00 4.714571453592514061e+00 4.710903232392896101e+00 4.083620161624143918e+01 1.000000000000000000e+00
4.714571453592514061e+00 4.721907895991749982e+00 4.718239674792132021e+00 4.192041787282148846e+01 1.000000000000000000e+00
4.721907895991749982e+00 4.729244338390986790e+00 4.725576117191368830e+00 4.252028265890798764e+01 1.000000000000000000e+00
4.729244338390986790e+00 4.736580780790223599e+00 4.732912559590604751e+00 4.228048810423142356e+01 1.000000000000000000e+00
4.736580780790223599e+00 4.747585444389077480e+00 4.740249001989841560e+00 4.221219133352317243e+01 1.000000000000000000e+00
4.747585444389077480e+00 4.758590107987931361e+00 4.754921886788313401e+00 4.222939984964678217e+01 1.000000000000000000e+00
4.758590107987931361e+00 4.765926550387168170e+00 4.762258329187550210e+00 4.216373443016587430e+01 1.000000000000000000e+00
4.765926550387168170e+00 4.773262992786404091e+00 4.769594771586786131e+00 4.223743285228600541e+01 1.000000000000000000e+00
4.773262992786404091e+00 4.780599435185640900e+00 4.776931213986022051e+00 4.282712953617819096e+01 1.000000000000000000e+00
4.780599435185640900e+00 4.787935877584876820e+00 4.784267656385258860e+00 4.314444714562964123e+01 1.000000000000000000e+00
4.787935877584876820e+00 4.795272319984112741e+00 4.791604098784494781e+00 4.314924928903497658e+01 1.000000000000000000e+00
4.795272319984112741e+00 4.806276983582966622e+00 4.798940541183730701e+00 4.349208136401152558e+01 1.000000000000000000e+00
4.806276983582966622e+00 4.817281647181822279e+00 4.813613425982203431e+00 4.396672788685807376e+01 1.000000000000000000e+00
4.817281647181822279e+00 4.824618089581058200e+00 4.820949868381440240e+00 4.424213163829458750e+01 1.000000000000000000e+00
4.824618089581058200e+00 4.831954531980294121e+00 4.828286310780676160e+00 4.450186634339776504e+01 1.000000000000000000e+00
4.831954531980294121e+00 4.839290974379530041e+00 4.835622753179912081e+00 4.471769717515366693e+01 1.000000000000000000e+00
4.839290974379530041e+00 4.846627416778766850e+00 4.842959195579148890e+00 4.551761386799478970e+01 1.000000000000000000e+00
4.846627416778766850e+00 4.853963859178003659e+00 4.850295637978384811e+00 4.702364425199206721e+01 1.000000000000000000e+00
4.853963859178003659e+00 4.861300301577239580e+00 4.857632080377621620e+00 4.596449705971527067e+01 1.000000000000000000e+00
4.861300301577239580e+00 4.872304965176093461e+00 4.864968522776857540e+00 4.403951949787661135e+01 1.000000000000000000e+00
4.872304965176093461e+00 4.883309628774948230e+00 4.879641407575330270e+00 4.303649338207986119e+01 1.000000000000000000e+00
4.883309628774948230e+00 4.890646071174184151e+00 4.886977849974566190e+00 4.237580616289573499e+01 1.000000000000000000e+00
4.890646071174184151e+00 4.897982513573420960e+00 4.894314292373802111e+00 4.287380419614677862e+01 1.000000000000000000e+00
4.897982513573420960e+00 4.905318955972656880e+00 4.901650734773038920e+00 4.334110590895674164e+01 1.000000000000000000e+00
4.905318955972656880e+00 4.912655398371892801e+00 4.908987177172274841e+00 4.372749896695397354e+01 1.000000000000000000e+00
4.912655398371892801e+00 4.919991840771128722e+00 4.916323619571510761e+00 4.363498155543390311e+01 1.000000000000000000e+00
4.919991840771128722e+00 4.927328283170365530e+00 4.923660061970747570e+00 4.322398940170889148e+01 1.000000000000000000e+00
4.927328283170365530e+00 4.934664725569602339e+00 4.930996504369983491e+00 4.318568847623572537e+01 1.000000000000000000e+00
4.934664725569602339e+00 4.945669389168456220e+00 4.938332946769220300e+00 4.324353717269585928e+01 1.000000000000000000e+00
4.945669389168456220e+00 4.956674052767310101e+00 4.953005831567692141e+00 4.353985516418048007e+01 1.000000000000000000e+00
4.956674052767310101e+00 4.964010495166546910e+00 4.960342273966928950e+00 4.384890495134938959e+01 1.000000000000000000e+00
4.964010495166546910e+00 4.971346937565783719e+00 4.967678716366164871e+00 4.419048614324725577e+01 1.000000000000000000e+00
4.971346937565783719e+00 4.978683379965019640e+00 4.975015158765401679e+00 4.495792951072610322e+01 1.000000000000000000e+00
4.978683379965019640e+00 4.986019822364255560e+00 4.982351601164637600e+00 4.648127156743395005e+01 1.000000000000000000e+00
4.986019822364255560e+00 4.993356264763491481e+00 4.989688043563873521e+00 4.798571931913589594e+01 1.000000000000000000e+00
4.993356264763491481e+00 5.000692707162728290e+00 4.997024485963110330e+00 4.947320271200810282e+01 1.000000000000000000e+00
5.000692707162728290e+00 5.008029149561964211e+00 5.004360928362346250e+00 4.954380997724759794e+01 1.000000000000000000e+00
5.008029149561964211e+00 5.015365591961201019e+00 5.011697370761582171e+00 4.911185350073964884e+01 1.000000000000000000e+00
5.015365591961201019e+00 5.022702034360436940e+00 5.019033813160818980e+00 5.012666599430585990e+01 1.000000000000000000e+00
5.022702034360436940e+00 5.030038476759672861e+00 5.026370255560054900e+00 5.137129474731951007e+01 1.000000000000000000e+00
5.030038476759672861e+00 5.041043140358526742e+00 5.033706697959290821e+00 5.286080364715250823e+01 1.000000000000000000e+00
5.041043140358526742e+00 5.052047803957382399e+00 5.048379582757763551e+00 5.398539213886876809e+01 1.000000000000000000e+00
5.052047803957382399e+00 5.059384246356618320e+00 5.055716025157000360e+00 5.366151923814364721e+01 1.000000000000000000e+00
5.059384246356618320e+00 5.066720688755854241e+00 5.063052467556236280e+00 5.356846923700246066e+01 1.000000000000000000e+00
5.066720688755854241e+00 5.074057131155090161e+00 5.070388909955472201e+00 5.383806390688447863e+01 1.000000000000000000e+00
5.074057131155090161e+00 5.081393573554326970e+00 5.077725352354709010e+00 5.356184444281016255e+01 1.000000000000000000e+00
5.081393573554326970e+00 5.088730015953563779e+00 5.085061794753944930e+00 5.283850908856239670e+01 1.000000000000000000e+00
5.088730015953563779e+00 5.096066458352799700e+00 5.092398237153181739e+00 5.233280180319760433e+01 1.000000000000000000e+00
5.096066458352799700e+00 5.103402900752035620e+00 5.099734679552417660e+00 5.193079019903168358e+01 1.000000000000000000e+00
5.103402900752035620e+00 5.110739343151271541e+00 5.107071121951653581e+00 5.152083339581750465e+01 1.000000000000000000e+00
5.110739343151271541e+00 5.118075785550508350e+00 5.114407564350890389e+00 5.111979944113369356e+01 1.000000000000000000e+00
5.118075785550508350e+00 5.125412227949744270e+00 5.121744006750126310e+00 5.120096981149086446e+01 1.000000000000000000e+00
5.125412227949744270e+00 5.132748670348981079e+00 5.129080449149362231e+00 5.132580915824790679e+01 1.000000000000000000e+00
5.132748670348981079e+00 5.140085112748217000e+00 5.136416891548599040e+00 5.160786705625919524e+01 1.000000000000000000e+00
5.140085112748217000e+00 5.147421555147452921e+00 5.143753333947834960e+00 5.208480454974074547e+01 1.000000000000000000e+00
5.147421555147452921e+00 5.154757997546688841e+00 5.151089776347070881e+00 5.340458584108650797e+01 1.000000000000000000e+00
5.154757997546688841e+00 5.162094439945925650e+00 5.158426218746307690e+00 5.521703492590100382e+01 1.000000000000000000e+00
5.162094439945925650e+00 5.173099103544780419e+00 5.165762661145543611e+00 5.821455050702262923e+01 1.000000000000000000e+00
5.173099103544780419e+00 5.184103767143634300e+00 5.180435545944016340e+00 6.058861833374455585e+01 1.000000000000000000e+00
5.184103767143634300e+00 5.191440209542870221e+00 5.187771988343252261e+00 6.155989293571984433e+01 1.000000000000000000e+00
5.191440209542870221e+00 5.198776651942107030e+00 5.195108430742489070e+00 6.152741904103363879e+01 1.000000000000000000e+00
5.198776651942107030e+00 5.206113094341343839e+00 5.202444873141724990e+00 6.054411853773471108e+01 1.000000000000000000e+00
5.206113094341343839e+00 5.213449536740579759e+00 5.209781315540961799e+00 6.030951283126668017e+01 1.000000000000000000e+00
5.213449536740579759e+00 5.220785979139815680e+00 5.217117757940197720e+00 6.055989510265771969e+01 1.000000000000000000e+00
5.220785979139815680e+00 5.228122421539051601e+00 5.224454200339433640e+00 6.075924179765522837e+01 1.000000000000000000e+00
5.228122421539051601e+00 5.235458863938288410e+00 5.231790642738670449e+00 6.093095529416106615e+01 1.000000000000000000e+00
5.235458863938288410e+00 5.242795306337524330e+00 5.239127085137906370e+00 6.072918775311743644e+01 1.000000000000000000e+00
5.242795306337524330e+00 5.250131748736761139e+00 5.246463527537142291e+00 6.042407465322331461e+01 1.000000000000000000e+00
5.250131748736761139e+00 5.257468191135997060e+00 5.253799969936379100e+00 6.077618390851922214e+01 1.000000000000000000e+00
5.257468191135997060e+00 5.264804633535232981e+00 5.261136412335615020e+00 6.125431979732429255e+01 1.000000000000000000e+00
5.264804633535232981e+00 5.272141075934468901e+00 5.268472854734850941e+00 6.131162869966091478e+01 1.000000000000000000e+00
5.272141075934468901e+00 5.279477518333705710e+00 5.275809297134087750e+00 6.133223034042669042e+01 1.000000000000000000e+00
5.279477518333705710e+00 5.286813960732942519e+00 5.283145739533323670e+00 6.184057036768820836e+01 1.000000000000000000e+00
5.286813960732942519e+00 5.294150403132178440e+00 5.290482181932560479e+00 6.240274005695045645e+01 1.000000000000000000e+00
5.287347514605730936e+00 5.367160846309309008e+00 5.340556402408116021e+00 1.437844133923717749e+01 1.000000000000000000e+00
5.367160846309309008e+00 5.420369734111693205e+00 5.393765290210501107e+00 1.440399232796684181e+01 1.000000000000000000e+00
5.420369734111693205e+00 5.473578621914079179e+00 5.446974178012886192e+00 1.453312475153478189e+01 1.000000000000000000e+00
5.473578621914079179e+00 5.553391953617656362e+00 5.500183065815271277e+00 1.472352112104792177e+01 1.000000000000000000e+00
5.553391953617656362e+00 5.633205285321233546e+00 5.606600841420041448e+00 1.493233918511961633e+01 1.000000000000000000e+00
5.633205285321233546e+00 5.686414173123619520e+00 5.659809729222426533e+00 1.513845167459304797e+01 1.000000000000000000e+00
5.686414173123619520e+00 5.739623060926003717e+00 5.713018617024811618e+00 1.540794892504885993e+01 1.000000000000000000e+00
5.739623060926003717e+00 5.792831948728389690e+00 5.766227504827196704e+00 1.568467128979473912e+01 1.000000000000000000e+00
5.792831948728389690e+00 5.846040836530773888e+00 5.819436392629581789e+00 1.595278728058527307e+01 1.000000000000000000e+00
5.846040836530773888e+00 5.899249724333159861e+00 5.872645280431966874e+00 1.626823221049505364e+01 1.000000000000000000e+00
5.899249724333159861e+00 5.952458612135544058e+00 5.925854168234351960e+00 1.659466870211693035e+01 1.000000000000000000e+00
5.952458612135544058e+00 6.005667499937930032e+00 5.979063056036737045e+00 1.689347588381307119e+01 1.000000000000000000e+00
6.005667499937930032e+00 6.058876387740314229e+00 6.032271943839122130e+00 1.721719250570627580e+01 1.000000000000000000e+00
6.058876387740314229e+00 6.112085275542700202e+00 6.085480831641507216e+00 1.754164395032840318e+01 1.000000000000000000e+00
6.112085275542700202e+00 6.165294163345084399e+00 6.138689719443892301e+00 1.782234188318324897e+01 1.000000000000000000e+00
6.165294163345084399e+00 6.218503051147470373e+00 6.191898607246277386e+00 1.804752582363928681e+01 1.000000000000000000e+00
6.218503051147470373e+00 6.271711938949854570e+00 6.245107495048662472e+00 1.826278620293562938e+01 1.000000000000000000e+00
6.271711938949854570e+00 6.324920826752240544e+00 6.298316382851047557e+00 1.321761585724355115e+01 2.000000000000000000e+00
6.324920826752240544e+00 6.378129714554624741e+00 6.351525270653432642e+00 1.922641063162287978e+01 1.000000000000000000e+00
6.378129714554624741e+00 6.431338602357010714e+00 6.404734158455817727e+00 1.962068015924026199e+01 1.000000000000000000e+00
6.431338602357010714e+00 6.484547490159394911e+00 6.457943046258202813e+00 1.995699399386210970e+01 1.000000000000000000e+00
6.484547490159394911e+00 6.537756377961780885e+00 6.511151934060587898e+00 2.023641940491935998e+01 1.000000000000000000e+00
6.537756377961780885e+00 6.590965265764165082e+00 6.564360821862972983e+00 1.464590406245907417e+01 2.000000000000000000e+00
6.590965265764165082e+00 6.644174153566551055e+00 6.617569709665358069e+00 2.125764057812308039e+01 1.000000000000000000e+00
6.644174153566551055e+00 6.697383041368935253e+00 6.670778597467743154e+00 2.166676835885421326e+01 1.000000000000000000e+00
6.697383041368935253e+00 6.750591929171321226e+00 6.723987485270128239e+00 2.209000455576060062e+01 1.000000000000000000e+00
6.750591929171321226e+00 6.803800816973705423e+00 6.777196373072513325e+00 1.606988781528007948e+01 2.000000000000000000e+00
6.803800816973705423e+00 6.857009704776091397e+00 6.830405260874898410e+00 2.334365545985024681e+01 1.000000000000000000e+00
6.857009704776091397e+00 6.910218592578475594e+00 6.883614148677283495e+00 2.375595083814980413e+01 1.000000000000000000e+00
6.910218592578475594e+00 6.963427480380861567e+00 6.936823036479668581e+00 1.721865897735577988e+01 2.000000000000000000e+00
6.963427480380861567e+00 7.016636368183245764e+00 6.990031924282053666e+00 2.494480097520508721e+01 1.000000000000000000e+00
7.016636368183245764e+00 7.069845255985631738e+00 7.043240812084438751e+00 2.534154439061418884e+01 1.000000000000000000e+00
7.069845255985631738e+00 7.123054143788015935e+00 7.096449699886823836e+00 1.833802175908963505e+01 2.000000000000000000e+00
7.123054143788015935e+00 7.176263031590401908e+00 7.149658587689208922e+00 2.653130374965604688e+01 1.000000000000000000e+00
7.176263031590401908e+00 7.229471919392786106e+00 7.202867475491594007e+00 1.918881021006199816e+01 2.000000000000000000e+00
7.229471919392786106e+00 7.282680807195172079e+00 7.256076363293979092e+00 2.775403823062606179e+01 1.000000000000000000e+00
7.282680807195172079e+00 7.335889694997556276e+00 7.309285251096364178e+00 2.005704995103073784e+01 2.000000000000000000e+00
7.335889694997556276e+00 7.389098582799942250e+00 7.362494138898749263e+00 2.896541690214950648e+01 1.000000000000000000e+00
7.389098582799942250e+00 7.442307470602326447e+00 7.415703026701134348e+00 2.090987055921836557e+01 2.000000000000000000e+00
7.442307470602326447e+00 7.495516358404712420e+00 7.468911914503519434e+00 3.016851783335319581e+01 1.000000000000000000e+00
7.495516358404712420e+00 7.548725246207096617e+00 7.522120802305904519e+00 2.172197353661917063e+01 2.000000000000000000e+00
7.548725246207096617e+00 7.601934134009482591e+00 7.575329690108289604e+00 3.120587359723744569e+01 1.000000000000000000e+00
7.601934134009482591e+00 7.655143021811866788e+00 7.628538577910674690e+00 2.240188332782084046e+01 2.000000000000000000e+00
7.655143021811866788e+00 7.708351909614252762e+00 7.681747465713059775e+00 3.215243045499246932e+01 1.000000000000000000e+00
7.708351909614252762e+00 7.761560797416636959e+00 7.734956353515444860e+00 2.306347118359936843e+01 2.000000000000000000e+00
7.761560797416636959e+00 7.814769685219022932e+00 7.788165241317829945e+00 2.352166913247418023e+01 2.000000000000000000e+00
7.814769685219022932e+00 7.867978573021407129e+00 7.841374129120215031e+00 3.375893505908255321e+01 1.000000000000000000e+00
7.867978573021407129e+00 7.921187460823793103e+00 7.894583016922600116e+00 2.421882333077652660e+01 2.000000000000000000e+00
7.921187460823793103e+00 7.974396348626178188e+00 7.947791904724985201e+00 3.476139428843993784e+01 1.000000000000000000e+00
7.974396348626178188e+00 8.027605236428563273e+00 8.001000792527371175e+00 2.497850239687180363e+01 2.000000000000000000e+00
8.027605236428563273e+00 8.080814124230947471e+00 8.054209680329755372e+00 2.558366213183770199e+01 2.000000000000000000e+00
8.080814124230947471e+00 8.134023012033331668e+00 8.107418568132139569e+00 2.617396960537951500e+01 2.000000000000000000e+00
8.134023012033331668e+00 8.187231899835719418e+00 8.160627455934525543e+00 3.762501939109680649e+01 1.000000000000000000e+00
8.187231899835719418e+00 8.240440787638103615e+00 8.213836343736911516e+00 2.705211302786957006e+01 2.000000000000000000e+00
8.240440787638103615e+00 8.293649675440487812e+00 8.267045231539295713e+00 2.765937212610150553e+01 2.000000000000000000e+00
8.293649675440487812e+00 8.346858563242872009e+00 8.320254119341679910e+00 3.977273313688938572e+01 1.000000000000000000e+00
8.346858563242872009e+00 8.400067451045259759e+00 8.373463007144065884e+00 2.859343640574043022e+01 2.000000000000000000e+00
8.400067451045259759e+00 8.453276338847643956e+00 8.426671894946451857e+00 2.923420419975242623e+01 2.000000000000000000e+00
8.453276338847643956e+00 8.506485226650028153e+00 8.479880782748836054e+00 2.989802672470030487e+01 2.000000000000000000e+00
8.506485226650028153e+00 8.559694114452412350e+00 8.533089670551220252e+00 3.060618220968789416e+01 2.000000000000000000e+00
8.559694114452412350e+00 8.612903002254800100e+00 8.586298558353606225e+00 3.132326885389627691e+01 2.000000000000000000e+00
8.612903002254800100e+00 8.666111890057184297e+00 8.639507446155992199e+00 4.502795781537603403e+01 1.000000000000000000e+00
8.666111890057184297e+00 8.719320777859568494e+00 8.692716333958376396e+00 3.237443244517830720e+01 2.000000000000000000e+00
8.719320777859568494e+00 8.772529665661952691e+00 8.745925221760760593e+00 3.312815292886894269e+01 2.000000000000000000e+00
