# WavLow(micr), WavUpp(micr), WavC(micr), BinnedNoise(ppm), Npix
3.894269515816422889e+00 3.904229497743793242e+00 3.899249506780108288e+00 8.476734827161839902e+00 1.000000000000000000e+00
3.904229497743793242e+00 3.914189479671163152e+00 3.909209488707478197e+00 8.505245977704435134e+00 1.000000000000000000e+00
3.914189479671163152e+00 3.924149461598533506e+00 3.919169470634848107e+00 8.526594289262106940e+00 1.000000000000000000e+00
3.924149461598533506e+00 3.934109443525903416e+00 3.929129452562218461e+00 8.554205171619374326e+00 1.000000000000000000e+00
3.934109443525903416e+00 3.944069425453273769e+00 3.939089434489588815e+00 8.607757913766459268e+00 1.000000000000000000e+00
3.944069425453273769e+00 3.954029407380643679e+00 3.949049416416958724e+00 8.658773208878548289e+00 1.000000000000000000e+00
3.954029407380643679e+00 3.963989389308014033e+00 3.959009398344328634e+00 8.710884276292032879e+00 1.000000000000000000e+00
3.963989389308014033e+00 3.973949371235383943e+00 3.968969380271698988e+00 8.765166636255486310e+00 1.000000000000000000e+00
3.973949371235383943e+00 3.983909353162754297e+00 3.978929362199069342e+00 8.825618841332925513e+00 1.000000000000000000e+00
3.983909353162754297e+00 3.993869335090124206e+00 3.988889344126439251e+00 8.880609743715980997e+00 1.000000000000000000e+00
3.993869335090124206e+00 4.003829317017494560e+00 3.998849326053809161e+00 8.937596768462356067e+00 1.000000000000000000e+00
4.003829317017494560e+00 4.013789298944864470e+00 4.008809307981179515e+00 9.027460766779192625e+00 1.000000000000000000e+00
4.013789298944864470e+00 4.023749280872234380e+00 4.018769289908549425e+00 9.144058441826278028e+00 1.000000000000000000e+00
4.023749280872234380e+00 4.033709262799604289e+00 4.028729271835919334e+00 9.247337001090103925e+00 1.000000000000000000e+00
4.033709262799604289e+00 4.043669244726974199e+00 4.038689253763289244e+00 9.278317381434826316e+00 1.000000000000000000e+00
4.043669244726974199e+00 4.053629226654344997e+00 4.048649235690660042e+00 9.292736990035118438e+00 1.000000000000000000e+00
4.053629226654344997e+00 4.063589208581714907e+00 4.058609217618029952e+00 9.313132500587636642e+00 1.000000000000000000e+00
4.063589208581714907e+00 4.073549190509084816e+00 4.068569199545399862e+00 9.350969823439140072e+00 1.000000000000000000e+00
4.073549190509084816e+00 4.083509172436455614e+00 4.078529181472769771e+00 9.441268416757399251e+00 1.000000000000000000e+00
4.083509172436455614e+00 4.093469154363825524e+00 4.088489163400140569e+00 9.526129764506379161e+00 1.000000000000000000e+00
4.093469154363825524e+00 4.103429136291195434e+00 4.098449145327510479e+00 9.593608854960253396e+00 1.000000000000000000e+00
4.103429136291195434e+00 4.113389118218565343e+00 4.108409127254880389e+00 9.559542848103122381e+00 1.000000000000000000e+00
4.113389118218565343e+00 4.123349100145935253e+00 4.118369109182250298e+00 9.536153321285675943e+00 1.000000000000000000e+00
4.123349100145935253e+00 4.133309082073306051e+00 4.128329091109621096e+00 9.529701150568987700e+00 1.000000000000000000e+00
4.133309082073306051e+00 4.143269064000675961e+00 4.138289073036991006e+00 9.629920120996141364e+00 1.000000000000000000e+00
4.143269064000675961e+00 4.153229045928045871e+00 4.148249054964360916e+00 9.754549926476496324e+00 1.000000000000000000e+00
4.153229045928045871e+00 4.163189027855416668e+00 4.158209036891730825e+00 9.901704854606238726e+00 1.000000000000000000e+00
4.163189027855416668e+00 4.173149009782786578e+00 4.168169018819101623e+00 9.954824901251008384e+00 1.000000000000000000e+00
4.173149009782786578e+00 4.183108991710156488e+00 4.178129000746471533e+00 9.967802437826197348e+00 1.000000000000000000e+00
4.183108991710156488e+00 4.193068973637526398e+00 4.188088982673841443e+00 9.947230276823772144e+00 1.000000000000000000e+00
4.193068973637526398e+00 4.203028955564896307e+00 4.198048964601211352e+00 1.008729331468154022e+01 1.000000000000000000e+00
4.203028955564896307e+00 4.212988937492267105e+00 4.208008946528582150e+00 1.026637625273347609e+01 1.000000000000000000e+00
4.212988937492267105e+00 4.222948919419637015e+00 4.217968928455952060e+00 1.048736069374355040e+01 1.000000000000000000e+00
4.222948919419637015e+00 4.232908901347006925e+00 4.227928910383321970e+00 1.056007954191900922e+01 1.000000000000000000e+00
4.232908901347006925e+00 4.242868883274377723e+00 4.237888892310691880e+00 1.059238686431726251e+01 1.000000000000000000e+00
4.242868883274377723e+00 4.252828865201747632e+00 4.247848874238062677e+00 1.058092071678556678e+01 1.000000000000000000e+00
4.252828865201747632e+00 4.262788847129117542e+00 4.257808856165432587e+00 1.055368771392995164e+01 1.000000000000000000e+00
4.262788847129117542e+00 4.272748829056487452e+00 4.267768838092802497e+00 7.429741274811187957e+00 2.000000000000000000e+00
4.272748829056487452e+00 4.282708810983857362e+00 4.277728820020172407e+00 1.058576428842750872e+01 1.000000000000000000e+00
4.282708810983857362e+00 4.292668792911228159e+00 4.287688801947543205e+00 1.075676478078146481e+01 1.000000000000000000e+00
4.292668792911228159e+00 4.302628774838598069e+00 4.297648783874913114e+00 1.105282764680289453e+01 1.000000000000000000e+00
4.302628774838598069e+00 4.312588756765967979e+00 4.307608765802283024e+00 1.130575528356301973e+01 1.000000000000000000e+00
4.312588756765967979e+00 4.322548738693338777e+00 4.317568747729652934e+00 1.154893581265960378e+01 1.000000000000000000e+00
4.322548738693338777e+00 4.332508720620708687e+00 4.327528729657023732e+00 1.178854782793677280e+01 1.000000000000000000e+00
4.332508720620708687e+00 4.342468702548078596e+00 4.337488711584393641e+00 1.205677166532546352e+01 1.000000000000000000e+00
4.342468702548078596e+00 4.352428684475448506e+00 4.347448693511763551e+00 1.230349281903192349e+01 1.000000000000000000e+00
4.352428684475448506e+00 4.362388666402818416e+00 4.357408675439133461e+00 1.211655484069645894e+01 1.000000000000000000e+00
4.362388666402818416e+00 4.372348648330189214e+00 4.367368657366504259e+00 1.204779634766161145e+01 1.000000000000000000e+00
4.372348648330189214e+00 4.382308630257559123e+00 4.377328639293874168e+00 1.208680162723189611e+01 1.000000000000000000e+00
4.382308630257559123e+00 4.392268612184929033e+00 4.387288621221244078e+00 1.221957628537561469e+01 1.000000000000000000e+00
4.392268612184929033e+00 4.402228594112299831e+00 4.397248603148613988e+00 1.233113928887823008e+01 1.000000000000000000e+00
4.402228594112299831e+00 4.412188576039669741e+00 4.407208585075984786e+00 8.774225457268450157e+00 2.000000000000000000e+00
4.412188576039669741e+00 4.422148557967039650e+00 4.417168567003354696e+00 1.244224990132041953e+01 1.000000000000000000e+00
4.422148557967039650e+00 4.432108539894409560e+00 4.427128548930724605e+00 1.233786901824185911e+01 1.000000000000000000e+00
4.432108539894409560e+00 4.442068521821779470e+00 4.437088530858094515e+00 1.224684573849689073e+01 1.000000000000000000e+00
4.442068521821779470e+00 4.452028503749150268e+00 4.447048512785465313e+00 1.216819370829821523e+01 1.000000000000000000e+00
4.452028503749150268e+00 4.461988485676520177e+00 4.457008494712835223e+00 1.233504600500726234e+01 1.000000000000000000e+00
4.461988485676520177e+00 4.471948467603890087e+00 4.466968476640205132e+00 1.258701180280218068e+01 1.000000000000000000e+00
4.471948467603890087e+00 4.481908449531260885e+00 4.476928458567575042e+00 1.298475294396183166e+01 1.000000000000000000e+00
4.481908449531260885e+00 4.491868431458630795e+00 4.486888440494945840e+00 1.324007307273210188e+01 1.000000000000000000e+00
4.491868431458630795e+00 4.501828413386000705e+00 4.496848422422315750e+00 9.596890934475245771e+00 2.000000000000000000e+00
4.501828413386000705e+00 4.511788395313370614e+00 4.506808404349685659e+00 1.381628599811717883e+01 1.000000000000000000e+00
4.511788395313370614e+00 4.521748377240740524e+00 4.516768386277055569e+00 1.379662647018411192e+01 1.000000000000000000e+00
4.521748377240740524e+00 4.531708359168111322e+00 4.526728368204426367e+00 1.372927374535493605e+01 1.000000000000000000e+00
4.531708359168111322e+00 4.541668341095481232e+00 4.536688350131796277e+00 1.362365886156061023e+01 1.000000000000000000e+00
4.541668341095481232e+00 4.551628323022851141e+00 4.546648332059166187e+00 1.341586167576080690e+01 1.000000000000000000e+00
4.551628323022851141e+00 4.561588304950221939e+00 4.556608313986536096e+00 1.328614281762302696e+01 1.000000000000000000e+00
4.561588304950221939e+00 4.571548286877591849e+00 4.566568295913906894e+00 1.321220543828272298e+01 1.000000000000000000e+00
4.571548286877591849e+00 4.581508268804961759e+00 4.576528277841276804e+00 9.406801253386472439e+00 2.000000000000000000e+00
4.581508268804961759e+00 4.591468250732331668e+00 4.586488259768646714e+00 1.339416180302963966e+01 1.000000000000000000e+00
4.591468250732331668e+00 4.601428232659701578e+00 4.596448241696016623e+00 1.357014696616810667e+01 1.000000000000000000e+00
4.601428232659701578e+00 4.611388214587071488e+00 4.606408223623386533e+00 1.383447381475692595e+01 1.000000000000000000e+00
4.611388214587071488e+00 4.621348196514442286e+00 4.616368205550757331e+00 1.405329488358237811e+01 1.000000000000000000e+00
4.621348196514442286e+00 4.631308178441812196e+00 4.626328187478127241e+00 1.421459329682864947e+01 1.000000000000000000e+00
4.631308178441812196e+00 4.641268160369182993e+00 4.636288169405497150e+00 1.420848142421545823e+01 1.000000000000000000e+00
4.641268160369182993e+00 4.651228142296552903e+00 4.646248151332867948e+00 1.017904207954047457e+01 2.000000000000000000e+00
4.651228142296552903e+00 4.661188124223922813e+00 4.656208133260237858e+00 1.456989484786123512e+01 1.000000000000000000e+00
4.661188124223922813e+00 4.671148106151292723e+00 4.666168115187607768e+00 1.460842133096430828e+01 1.000000000000000000e+00
4.671148106151292723e+00 4.681108088078662632e+00 4.676128097114977678e+00 1.451075309475614361e+01 1.000000000000000000e+00
4.681108088078662632e+00 4.691068070006032542e+00 4.686088079042347587e+00 1.433933365835893881e+01 1.000000000000000000e+00
4.691068070006032542e+00 4.701028051933403340e+00 4.696048060969718385e+00 1.410815023829915305e+01 1.000000000000000000e+00
4.701028051933403340e+00 4.710988033860773250e+00 4.706008042897088295e+00 9.925545826544297512e+00 2.000000000000000000e+00
4.710988033860773250e+00 4.720948015788144048e+00 4.715968024824458205e+00 1.415475279706208234e+01 1.000000000000000000e+00
4.720948015788144048e+00 4.730907997715513957e+00 4.725928006751829002e+00 1.428289395304685527e+01 1.000000000000000000e+00
4.730907997715513957e+00 4.740867979642883867e+00 4.735887988679198912e+00 1.441454223746034202e+01 1.000000000000000000e+00
4.740867979642883867e+00 4.750827961570253777e+00 4.745847970606568822e+00 1.446038999012973925e+01 1.000000000000000000e+00
4.750827961570253777e+00 4.760787943497623687e+00 4.755807952533938732e+00 1.019136469349564855e+01 2.000000000000000000e+00
4.760787943497623687e+00 4.770747925424993596e+00 4.765767934461308641e+00 1.428267215632497589e+01 1.000000000000000000e+00
4.770747925424993596e+00 4.780707907352364394e+00 4.775727916388679439e+00 1.428189403772585031e+01 1.000000000000000000e+00
4.780707907352364394e+00 4.790667889279734304e+00 4.785687898316049349e+00 1.441100867796004081e+01 1.000000000000000000e+00
4.790667889279734304e+00 4.800627871207105102e+00 4.795647880243419259e+00 1.468935150489942743e+01 1.000000000000000000e+00
4.800627871207105102e+00 4.810587853134475012e+00 4.805607862170790057e+00 1.485606430802403288e+01 1.000000000000000000e+00
4.810587853134475012e+00 4.820547835061844921e+00 4.815567844098159966e+00 1.056016293239248149e+01 2.000000000000000000e+00
4.820547835061844921e+00 4.830507816989214831e+00 4.825527826025529876e+00 1.485705933879976293e+01 1.000000000000000000e+00
4.830507816989214831e+00 4.840467798916584741e+00 4.835487807952899786e+00 1.501793451389256262e+01 1.000000000000000000e+00
4.840467798916584741e+00 4.850427780843954650e+00 4.845447789880269696e+00 1.538059788824634921e+01 1.000000000000000000e+00
4.850427780843954650e+00 4.860387762771325448e+00 4.855407771807640493e+00 1.130672458581970297e+01 2.000000000000000000e+00
4.860387762771325448e+00 4.870347744698695358e+00 4.865367753735010403e+00 1.568332335329120397e+01 1.000000000000000000e+00
4.870347744698695358e+00 4.880307726626066156e+00 4.875327735662380313e+00 1.531280014148364721e+01 1.000000000000000000e+00
4.880307726626066156e+00 4.890267708553436066e+00 4.885287717589751111e+00 1.504390576323772066e+01 1.000000000000000000e+00
4.890267708553436066e+00 4.900227690480805975e+00 4.895247699517121021e+00 1.518259237644151582e+01 1.000000000000000000e+00
4.900227690480805975e+00 4.910187672408175885e+00 4.905207681444490930e+00 1.091007928100498603e+01 2.000000000000000000e+00
4.910187672408175885e+00 4.920147654335545795e+00 4.915167663371860840e+00 1.558573770798532721e+01 1.000000000000000000e+00
4.920147654335545795e+00 4.930107636262915705e+00 4.925127645299230750e+00 1.557412361525406297e+01 1.000000000000000000e+00
4.930107636262915705e+00 4.940067618190286503e+00 4.935087627226601548e+00 1.560186644285703927e+01 1.000000000000000000e+00
4.940067618190286503e+00 4.950027600117656412e+00 4.945047609153971457e+00 1.108734264072262832e+01 2.000000000000000000e+00
4.950027600117656412e+00 4.959987582045027210e+00 4.955007591081341367e+00 1.578472530602358859e+01 1.000000000000000000e+00
4.959987582045027210e+00 4.969947563972397120e+00 4.964967573008712165e+00 1.579157351719469204e+01 1.000000000000000000e+00
4.969947563972397120e+00 4.979907545899767030e+00 4.974927554936082075e+00 1.583151333018790474e+01 1.000000000000000000e+00
4.979907545899767030e+00 4.989867527827136939e+00 4.984887536863451984e+00 1.133171259221911953e+01 2.000000000000000000e+00
4.989867527827136939e+00 4.999827509754506849e+00 4.994847518790821894e+00 1.640844609868936033e+01 1.000000000000000000e+00
4.999827509754506849e+00 5.009787491681876759e+00 5.004807500718191804e+00 1.661626312655200621e+01 1.000000000000000000e+00
5.009787491681876759e+00 5.019747473609247557e+00 5.014767482645562602e+00 1.679693158391946284e+01 1.000000000000000000e+00
5.019747473609247557e+00 5.029707455536617466e+00 5.024727464572932512e+00 1.186766910997544500e+01 2.000000000000000000e+00
5.029707455536617466e+00 5.039667437463988264e+00 5.034687446500302421e+00 1.692476268182837629e+01 1.000000000000000000e+00
5.039667437463988264e+00 5.049627419391358174e+00 5.044647428427673219e+00 1.700609969319819470e+01 1.000000000000000000e+00
5.049627419391358174e+00 5.059587401318728084e+00 5.054607410355043129e+00 1.687121811503558888e+01 1.000000000000000000e+00
5.059587401318728084e+00 5.069547383246097993e+00 5.064567392282413039e+00 1.185641790872893608e+01 2.000000000000000000e+00
5.069547383246097993e+00 5.079507365173467903e+00 5.074527374209782948e+00 1.679813644490190327e+01 1.000000000000000000e+00
5.079507365173467903e+00 5.089467347100837813e+00 5.084487356137152858e+00 1.689948131097643369e+01 1.000000000000000000e+00
5.089467347100837813e+00 5.099427329028208611e+00 5.094447338064523656e+00 1.689998791821736646e+01 1.000000000000000000e+00
5.099427329028208611e+00 5.109387310955578521e+00 5.104407319991893566e+00 1.193854268109662442e+01 2.000000000000000000e+00
5.109387310955578521e+00 5.119347292882949318e+00 5.114367301919263475e+00 1.700322169704779895e+01 1.000000000000000000e+00
5.119347292882949318e+00 5.129307274810319228e+00 5.124327283846634273e+00 1.747765761453350208e+01 1.000000000000000000e+00
5.129307274810319228e+00 5.139267256737689138e+00 5.134287265774004183e+00 1.274614918751872494e+01 2.000000000000000000e+00
5.139267256737689138e+00 5.149227238665059048e+00 5.144247247701374093e+00 1.812126248094574166e+01 1.000000000000000000e+00
5.149227238665059048e+00 5.159187220592428957e+00 5.154207229628744003e+00 1.804832372369098081e+01 1.000000000000000000e+00
5.159187220592428957e+00 5.169147202519798867e+00 5.164167211556113912e+00 1.299260815103725619e+01 2.000000000000000000e+00
5.169147202519798867e+00 5.179107184447169665e+00 5.174127193483484710e+00 1.905619944018542711e+01 1.000000000000000000e+00
5.179107184447169665e+00 5.189067166374539575e+00 5.184087175410854620e+00 1.942554738432468753e+01 1.000000000000000000e+00
5.189067166374539575e+00 5.199027148301910373e+00 5.194047157338224530e+00 1.961558338018075176e+01 1.000000000000000000e+00
5.199027148301910373e+00 5.208987130229280282e+00 5.204007139265595328e+00 1.383918779108890718e+01 2.000000000000000000e+00
5.208987130229280282e+00 5.218947112156650192e+00 5.213967121192965237e+00 1.938091632093992089e+01 1.000000000000000000e+00
5.218947112156650192e+00 5.228907094084020102e+00 5.223927103120335147e+00 1.944226898387501734e+01 1.000000000000000000e+00
5.228907094084020102e+00 5.238867076011390012e+00 5.233887085047705057e+00 1.388785291802157396e+01 2.000000000000000000e+00
5.238867076011390012e+00 5.248827057938759921e+00 5.243847066975074966e+00 1.974066675168567286e+01 1.000000000000000000e+00
5.248827057938759921e+00 5.258787039866130719e+00 5.253807048902445764e+00 1.976478089927188364e+01 1.000000000000000000e+00
5.258787039866130719e+00 5.268747021793500629e+00 5.263767030829815674e+00 1.412411697747645256e+01 2.000000000000000000e+00
5.268747021793500629e+00 5.278707003720871427e+00 5.273727012757185584e+00 2.059747345955180720e+01 1.000000000000000000e+00
5.278707003720871427e+00 5.288666985648241337e+00 5.283686994684556382e+00 2.108875613917928504e+01 1.000000000000000000e+00
5.288666985648241337e+00 5.298626967575611246e+00 5.293646976611926291e+00 1.536211462651536230e+01 2.000000000000000000e+00
